product_ids,market_ids,market_year,firm_ids,prices,subsidy,costs,markups,shares,sales,size,weight,engine_size,hp,hpwt,mpg,vehicle_type,body_type,engine_type,drive_type,ev,hybrid,distw,home_mkt,ppp,ppp_lag1,rer,rer_lag1,xrx,xrx_lag1,product_year,old_model,next_model,plant_country,plant_location,owner_ids,pricer_ids
2023_toyota_miraihybrid,2023,2023,toyota,,,0.3239241180255997,0.15867809974246996,0.000209303,2129,1.0089138243184,4.255,0.0,1.82,0.427732079905993,7.4,Car,sedan,ICE,RWD,0,0,10286.19,0,0.678125283,0.718747563,95.27056701,94.51396795,0.00482682,0.005465838,2023,0,0,Japan,Japan,toyota,toyota
2023_toyota_priushybrid,2023,2023,toyota,,,0.17301849417995452,0.2800067308607114,0.000394854,20726,0.8828624434968,3.219,2.0,1.94,0.6026716371543958,5.2,Car,hatchback,Hybrid,FWD,0,1,10286.19,0,0.678125283,0.718747563,95.27056701,94.51396795,0.00482682,0.005465838,2023,0,0,Japan,Japan,toyota,toyota
2023_toyota_priusprimehybrid,2023,2023,toyota,,,0.20898422412686624,0.24527695124304538,0.000101733,5340,0.8828624434968,3.516,2.0,2.2,0.6257110352673493,5.2,Car,hatchback,Hybrid,FWD,0,1,10286.19,0,0.678125283,0.718747563,95.27056701,94.51396795,0.00482682,0.005465838,2023,0,0,Japan,Japan,toyota,toyota
2023_toyota_rav4,2023,2023,toyota,,,0.19194426106512458,0.2086775419240796,0.004068395,213551,0.917062441308,3.49,2.5,2.03,0.5816618911174785,3.0,SUV,suv,ICE,AWD,0,0,10286.19,0,0.678125283,0.718747563,95.27056701,94.51396795,0.00482682,0.005465838,2023,0,0,Japan,Japan,toyota,toyota
2023_toyota_rav4hybrid,2023,2023,toyota,,,0.20188759951688107,0.23479480694464322,0.002424032,127238,0.917062441308,3.775,2.5,2.19,0.5801324503311258,4.0,SUV,suv,Hybrid,AWD,0,1,10286.19,0,0.678125283,0.718747563,95.27056701,94.51396795,0.00482682,0.005465838,2023,0,0,Japan,Japan,toyota,toyota
2023_toyota_rav4primehybrid,2023,2023,toyota,,,0.2757608243492286,0.1772267136830592,0.000444654,23340,0.917062441308,4.235,2.5,3.02,0.7131050767414403,3.8,SUV,suv,Hybrid,AWD,0,1,10286.19,0,0.678125283,0.718747563,95.27056701,94.51396795,0.00482682,0.005465838,2023,0,0,Japan,Japan,toyota,toyota
2023_toyota_sequoiahybrid,2023,2023,toyota,,,0.48936804479125356,0.11217386837931455,0.000308724,16205,1.1532207595272,5.96,3.4,4.37,0.7332214765100671,2.1,SUV,suv,Hybrid,4X2,0,1,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2023,0,0,United States,Texas,toyota,toyota
2023_toyota_siennahybrid,2023,2023,toyota,,,0.277614232218622,0.19468445322717917,0.001074695,56411,1.110447845598,4.625,2.5,2.45,0.5297297297297298,3.6,Van,mini-van,Hybrid,FWD,0,1,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2023,0,0,United States,Indiana,toyota,toyota
2023_toyota_supra,2023,2023,toyota,,,0.36414312615792016,0.1265633029949342,4.671345149652029e-05,2452,0.8744791107000001,3.4,3.0,3.82,1.123529411764706,2.6,Car,coupe,ICE,RWD,0,0,8124.255,0,0.795041684,0.737636351,0.735286,0.700477,0.859653631,0.776766955,2023,0,0,Austria,Austria,toyota,toyota
2023_toyota_tacoma,2023,2023,toyota,,,0.24259538807708741,0.17760386815129114,0.00441505,231747,1.1086777068224,4.445,3.5,2.78,0.6254218222722159,2.0,Truck,pickup,ICE,4X4,0,0,2468.405,0,0.556280952,0.487693363,9.878835815,9.81597501,0.031324389,0.024230381,2023,0,0,Mexico,Mexico,toyota,toyota
2023_toyota_tundra,2023,2023,toyota,,,0.3434211822702373,0.1268252359975691,0.001435372,75343,1.3010221389568002,5.39,3.4,3.89,0.7217068645640075,2.0,Truck,pickup,ICE,4X2,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2023,0,0,United States,Texas,toyota,toyota
2023_toyota_tundrahybrid,2023,2023,toyota,,,0.45211999279071863,0.10855014058995682,0.00042907,22522,1.3237332486143998,6.01,3.4,4.37,0.7271214642262895,1.9,Truck,pickup,Hybrid,4X4,0,1,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2023,0,0,United States,Texas,toyota,toyota
2023_toyota_venzahybrid,2023,2023,toyota,,,0.23317149617768226,0.22797355495185706,0.000533032,27979,0.945958272792,3.891,2.5,2.19,0.5628373168851195,3.9,Car,wagon,Hybrid,AWD,0,1,10286.19,0,0.678125283,0.718747563,95.27056701,94.51396795,0.00482682,0.005465838,2023,0,0,Japan,Japan,toyota,toyota
2023_volkswagen_arteon,2023,2023,volkswagen,,,0.31715974479271,0.13574036229545414,3.724502352189933e-05,1955,0.980107576162,3.929,2.0,3.0,0.7635530669381523,2.5,Car,sedan,ICE,AWD,0,0,7595.452,0,0.785239984,0.735112193,0.726221,0.69808,0.84905536,0.774108894,2023,0,0,Germany,Germany,volkswagen,volkswagen
2023_volkswagen_atlas,2023,2023,volkswagen,,,0.2655537015867987,0.17173658227970962,0.000641167,33655,1.0926999300672,4.451,2.0,2.35,0.5279712424174343,2.2,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2023,0,0,United States,Tennessee,volkswagen,volkswagen
2023_volkswagen_atlascrosssport,2023,2023,volkswagen,,,0.26030071118975684,0.17429890790436375,0.000374203,19642,1.064388820768,4.308,2.0,2.35,0.5454967502321263,2.2,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2023,0,0,United States,Tennessee,volkswagen,volkswagen
2023_volkswagen_golfr,2023,2023,volkswagen,,,0.3030133459237164,0.14172654182789957,4.722783289554396e-05,2479,0.8257332804863999,3.404,2.0,3.15,0.9253819036427732,2.3,Car,hatchback,ICE,AWD,0,0,7595.452,0,0.785239984,0.735112193,0.726221,0.69808,0.84905536,0.774108894,2023,0,0,Germany,Germany,volkswagen,volkswagen
2023_volkswagen_gti,2023,2023,volkswagen,,,0.22500326986623015,0.1812160891123,0.00011324,5944,0.8252443916288001,3.133,2.0,2.41,0.7692307692307693,2.7,Car,hatchback,ICE,FWD,0,0,7595.452,0,0.785239984,0.735112193,0.726221,0.69808,0.84905536,0.774108894,2023,0,0,Germany,Germany,volkswagen,volkswagen
2023_volkswagen_id4ev,2023,2023,volkswagen,0.075,7500.0,0.3216865548042988,0.15587792937267372,0.000631336,33139,0.913781191518,4.647,0.0,2.01,0.432537120723047,10.7,SUV,suv,Electric,RWD,1,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2023,0,0,United States,Tennessee,volkswagen,volkswagen
2023_volkswagen_jetta,2023,2023,volkswagen,,,0.12192996184964598,0.28599524414810085,0.000618001,32439,0.916958274648,2.989,1.5,1.58,0.5286048845767816,3.5,Car,sedan,ICE,FWD,0,0,2468.405,0,0.556280952,0.487693363,9.878835815,9.81597501,0.031324389,0.024230381,2023,0,0,Mexico,Mexico,volkswagen,volkswagen
2023_volkswagen_taos,2023,2023,volkswagen,,,0.16700518383085755,0.257697894731482,0.000888241,46624,0.88510411002,3.43,1.5,1.58,0.4606413994169096,2.8,SUV,suv,ICE,AWD,0,0,2468.405,0,0.556280952,0.487693363,9.878835815,9.81597501,0.031324389,0.024230381,2023,0,0,Mexico,Mexico,volkswagen,volkswagen
2023_volkswagen_tiguan,2023,2023,volkswagen,,,0.18867367465807364,0.22576104044608875,0.001183172,62105,0.9356693845616,3.8105,2.0,1.84,0.4828762629576171,2.55,SUV,suv,ICE,AWD,0,0,2468.405,0,0.556280952,0.487693363,9.878835815,9.81597501,0.031324389,0.024230381,2023,0,0,Mexico,Mexico,volkswagen,volkswagen
2023_volvo_s60,2023,2023,volvo,,,0.31516964795313673,0.12483991131916093,3.981578036268763e-05,2086,1.0489186828692,3.863,2.0,2.47,0.6393994304944345,2.9,Car,sedan,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2023,0,0,United States,South Carolina,geely,volvo
2023_volvo_s60hybrid,2023,2023,volvo,0.075,7500.0,0.38389273158268716,0.12327341859605659,2.5184402869174424e-05,1301,1.0489186828692,4.425,2.0,4.55,1.0282485875706215,3.1,Car,sedan,Hybrid,AWD,0,1,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2023,0,0,United States,South Carolina,geely,volvo
2023_volvo_s90,2023,2023,volvo,,,0.4187647000476945,0.09931155997451076,2.399080457036764e-05,1230,1.106374929192,4.296,2.0,2.95,0.6866852886405959,2.6,Car,sedan,ICE,AWD,0,0,11183.43,0,0.514361844,0.563151536,3.643738492,3.794040939,0.072608972,0.083588885,2023,0,0,China,China,geely,volvo
2023_volvo_xc40,2023,2023,volvo,,,0.2848789559591052,0.14326135316098457,0.000378108,19847,0.9723249377712,3.726,2.0,1.94,0.5206655931293612,2.7,SUV,suv,ICE,FWD,0,0,7302.655,0,0.791930874,0.745655316,0.732408999,0.708092,0.85629001,0.785211315,2023,0,0,Belgium,Belgium,geely,volvo
2023_volvo_xc60,2023,2023,volvo,,,0.34136878790548975,0.12223569924641024,0.000404151,21214,1.0724874313608,4.162,2.0,2.47,0.5934646804420952,2.5,SUV,suv,ICE,AWD,0,0,7440.511,0,0.826167742,0.833091127,8.765773003,8.426092998,0.07786571,0.082368047,2023,0,0,Sweden,Sweden,geely,volvo
2023_volvo_xc60hybrid,2023,2023,volvo,,,0.42767445166196794,0.10522152498224345,9.279821461645608e-05,4871,1.0724874313608,4.677,2.0,4.55,0.9728458413512936,2.8,SUV,suv,Hybrid,AWD,0,1,7440.511,0,0.826167742,0.833091127,8.765773003,8.426092998,0.07786571,0.082368047,2023,0,0,Sweden,Sweden,geely,volvo
2023_volvo_xc90,2023,2023,volvo,,,0.42550253677034905,0.10172571130875759,0.000345798,18151,1.14156242694,4.654,2.0,2.95,0.6338633433605502,2.2,SUV,suv,ICE,AWD,0,0,7440.511,0,0.826167742,0.833091127,8.765773003,8.426092998,0.07786571,0.082368047,2023,0,0,Sweden,Sweden,geely,volvo
2023_volvo_xc90hybrid,2023,2023,volvo,,,0.5204287271501701,0.0909085883981595,0.000134939,7083,1.14156242694,5.103,2.0,4.55,0.8916323731138546,2.7,SUV,suv,Hybrid,AWD,0,1,7440.511,0,0.826167742,0.833091127,8.765773003,8.426092998,0.07786571,0.082368047,2023,0,0,Sweden,Sweden,geely,volvo
2024_acura_integra,2024,2024,acura,,,0.21838901851835935,0.18111622966396668,0.000363363,19073,0.928999940544,3.0965,1.5,2.0,0.6458905215565962,3.2,Car,hatchback,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2024,0,0,United States,Ohio,honda,honda
2024_acura_mdx,2024,2024,acura,,,0.380481538876868,0.11723701729406494,0.000616229,32346,1.0843110417152002,4.529,3.5,2.9,0.6403179509825568,2.1,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2024,0,0,United States,Ohio,honda,honda
2024_acura_rdx,2024,2024,acura,,,0.31727413437991214,0.13411722166038095,0.000689462,36190,0.9734388265888,4.032,2.0,2.72,0.6746031746031746,2.3,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2024,0,0,United States,Ohio,honda,honda
2024_acura_tlx,2024,2024,acura,,,0.3273712403269261,0.13336406673530626,7.786488811114176e-05,4068,1.0162443794048002,3.99,2.0,2.72,0.681704260651629,2.4,Car,sedan,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2024,0,0,United States,Ohio,honda,honda
2024_acura_zdxev,2024,2024,acura,0.075,7500.0,0.4689133623018636,0.09391652495629517,0.000108848,5688,1.0571457656760002,5.904,0.0,4.9,0.8299457994579946,8.7,SUV,suv,Electric,AWD,1,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2024,0,0,United States,Tennessee,honda,honda
2024_alfaromeo_giulia,2024,2024,alfaromeo,,,0.328872692277539,0.1257173498416601,3.883814356351992e-05,2007,1.0117471574704,3.622,2.0,2.8,0.7730535615681944,2.6,Car,sedan,ICE,RWD,0,0,8284.006,0,0.661101755,0.674781906,0.610785,0.624065,0.715563628,0.729620506,2024,0,0,Italy,Italy,stellantis,stellantis_b
2024_alfaromeo_stelvio,2024,2024,alfaromeo,,,0.3665798984348735,0.1177896882202829,5.741163399495361e-05,2943,0.9601763274376,4.007,2.0,2.8,0.6987771400049912,2.4,Car,wagon,ICE,AWD,0,0,8284.006,0,0.661101755,0.674781906,0.610785,0.624065,0.715563628,0.729620506,2024,0,0,Italy,Italy,stellantis,stellantis_b
2024_alfaromeo_tonalehybrid,2024,2024,alfaromeo,,,0.29140575428776855,0.1585667159921631,7.005553541869809e-05,3623,1.015319379464,4.133,1.3,2.85,0.6895717396564239,2.9,Car,wagon,Hybrid,AWD,0,1,8284.006,0,0.661101755,0.674781906,0.610785,0.624065,0.715563628,0.729620506,2024,0,0,Italy,Italy,stellantis,stellantis_b
2024_audi_a3,2024,2024,audi,,,0.2386835834500084,0.16421047787352505,0.000133576,6978,0.9594367441516,3.318,2.0,2.01,0.6057866184448463,3.2,Car,sedan,ICE,FWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_a4,2024,2024,audi,,,0.2939914526288674,0.14287329977460858,9.746574953352276e-05,5116,1.0364582669999998,3.638,2.0,2.01,0.5525013743815282,3.0,Car,sedan,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_a4allroad,2024,2024,audi,,,0.33641887134983145,0.13028579951387953,2.1715848448785368e-05,1120,1.0364582669999998,3.847,2.0,2.61,0.6784507408370158,2.6,Car,wagon,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_a5,2024,2024,audi,,,0.3464073251619677,0.12663871485075423,0.000265878,13956,1.0386999335232,3.726,2.0,2.61,0.7004830917874396,2.7,Car,sedan,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_a6,2024,2024,audi,,,0.4133626588266226,0.1117878645709012,0.00010983,5765,1.1218499282016,4.101,2.0,2.61,0.6364301389904901,2.6,Car,sedan,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_a8,2024,2024,audi,,,0.6301450848997145,0.08242231628598654,2.092174335997369e-05,1091,1.219173533084,4.762,3.0,3.35,0.7034859302813945,2.2,Car,sedan,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_etrongtev,2024,2024,audi,,,0.748197357642794,0.07010752126329804,3.354104252524415e-05,1703,1.1579415925584,5.082,0.0,4.69,0.9228650137741048,8.5,Car,sedan,Electric,AWD,1,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_q3,2024,2024,audi,,,0.2514985202630363,0.16359131302588384,0.000545435,28630,0.9774318818888,3.902,2.0,1.84,0.4715530497180933,2.5,SUV,suv,ICE,AWD,0,0,8395.564,0,0.489352641,0.491808688,178.9517751,173.6519099,0.001338159,0.001392877,2024,0,0,Hungary,Hungary,volkswagen,audi
2024_audi_q4etronev,2024,2024,audi,,,0.40251817088663105,0.11054323866960936,0.000197705,10358,1.0415346555640002,4.839,0.0,2.95,0.609630088861335,10.0,SUV,suv,Electric,AWD,1,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_q5,2024,2024,audi,,,0.3500542900775035,0.1257699960296707,0.000671477,35246,1.0776429865864,4.101,2.0,2.61,0.6364301389904901,2.4,SUV,suv,ICE,AWD,0,0,2468.405,0,0.551148061,0.556280952,10.08868718,9.878835815,0.030109387,0.031324389,2024,0,0,Mexico,Mexico,volkswagen,audi
2024_audi_q5hybrid,2024,2024,audi,0.0,0.0,0.4215257272786879,0.10585970027667922,0.00019738,10341,1.0776429865864,4.652,2.0,3.62,0.7781599312123818,2.6,SUV,suv,Hybrid,AWD,0,1,2468.405,0,0.551148061,0.556280952,10.08868718,9.878835815,0.030109387,0.031324389,2024,0,0,Mexico,Mexico,volkswagen,audi
2024_audi_q7,2024,2024,audi,,,0.44281900621876874,0.10240743951900655,0.000134749,7073,1.2073027005104,4.982,3.0,3.35,0.6724207145724609,2.1,SUV,suv,ICE,AWD,0,0,8289.6,0,0.55420586,0.56140224,0.512025,0.519207,0.599861599,0.60702663,2024,0,0,Slovakia,Slovakia,volkswagen,audi
2024_audi_q8,2024,2024,audi,,,0.5345381820769378,0.09057831012172148,6.0963721365768726e-05,3200,1.17055548064,5.049,3.0,3.35,0.6634977223212517,1.9,SUV,suv,ICE,AWD,0,0,8289.6,0,0.55420586,0.56140224,0.512025,0.519207,0.599861599,0.60702663,2024,0,0,Slovakia,Slovakia,volkswagen,audi
2024_audi_q8etronev,2024,2024,audi,,,0.5439901865047476,0.08624236164452398,0.000158196,8230,1.158312425868,5.798,0.0,4.02,0.6933425319075542,8.7,SUV,suv,Electric,AWD,1,0,7302.655,0,0.775789707,0.791930874,0.716744,0.732408999,0.839699627,0.85629001,2024,0,0,Belgium,Belgium,volkswagen,audi
2024_audi_rs3,2024,2024,audi,,,0.4220570118410402,0.10329571343084346,3.142006660183144e-05,1645,0.9697416046032,3.638,2.5,4.01,1.1022539857064322,2.3,Car,sedan,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_rsq8,2024,2024,audi,,,0.895282869902819,0.05801105400677718,2.485643621648682e-05,1294,1.1810596466344,5.512,4.0,5.91,1.0722060957910016,1.5,SUV,suv,ICE,AWD,0,0,8289.6,0,0.55420586,0.56140224,0.512025,0.519207,0.599861599,0.60702663,2024,0,0,Slovakia,Slovakia,volkswagen,audi
2024_audi_s3,2024,2024,audi,,,0.33104268170185686,0.1288715869240535,2.2565437719725203e-05,1178,0.9616061884572,3.527,2.0,3.06,0.8675928551176637,2.6,Car,sedan,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_s5,2024,2024,audi,,,0.4068277424282046,0.10993574780238456,0.000126595,6631,1.0392547945988002,3.924,3.0,3.49,0.8893985728848115,2.3,Car,sedan,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,volkswagen,audi
2024_audi_sq5,2024,2024,audi,,,0.4167609572037915,0.10593717883254034,0.000136635,7172,1.0776429865864,4.288,3.0,3.49,0.8138992537313433,2.1,SUV,suv,ICE,AWD,0,0,2468.405,0,0.551148061,0.556280952,10.08868718,9.878835815,0.030109387,0.031324389,2024,0,0,Mexico,Mexico,volkswagen,audi
2024_audi_sq8,2024,2024,audi,,,0.7031059376618114,0.07027852886639663,4.0598353226959055e-05,2127,1.17652770248,5.214,4.0,5.0,0.9589566551591868,1.7,SUV,suv,ICE,AWD,0,0,8289.6,0,0.55420586,0.56140224,0.512025,0.519207,0.599861599,0.60702663,2024,0,0,Slovakia,Slovakia,volkswagen,audi
2024_bmw_2series,2024,2024,bmw,,,0.2423839172566445,0.17312807381379228,0.000139452,7301,1.015218685026,3.446,2.0,2.28,0.6616366802089378,2.8,Car,sedan,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_2seriesm,2024,2024,bmw,,,0.3168570759457015,0.15613457347091841,5.168798332797608e-05,2708,1.0141082684304,3.748,3.0,3.82,1.0192102454642475,2.6,Car,coupe,ICE,AWD,0,0,2468.405,0,0.551148061,0.556280952,10.08868718,9.878835815,0.030109387,0.031324389,2024,0,0,Mexico,Mexico,bmw,bmw
2024_bmw_3series,2024,2024,bmw,,,0.29862307574778474,0.14996543838052206,0.000282036,14766,1.0508513216344002,3.671,2.0,2.55,0.6946336148188504,2.7,Car,sedan,ICE,AWD,0,0,2468.405,0,0.551148061,0.556280952,10.08868718,9.878835815,0.030109387,0.031324389,2024,0,0,Mexico,Mexico,bmw,bmw
2024_bmw_3serieshybrid,2024,2024,bmw,,,0.3059586625441213,0.14921078926608253,3.619947743057168e-05,1860,1.0508513216344002,4.18,2.0,2.88,0.6889952153110048,2.7,Car,sedan,Hybrid,AWD,0,1,2468.405,0,0.551148061,0.556280952,10.08868718,9.878835815,0.030109387,0.031324389,2024,0,0,Mexico,Mexico,bmw,bmw
2024_bmw_3seriesm,2024,2024,bmw,,,0.3912035897714079,0.1311941345053133,6.826031676673417e-05,3583,1.0508513216344002,3.951,3.0,3.82,0.9668438370032902,2.6,Car,sedan,ICE,AWD,0,0,2468.405,0,0.551148061,0.556280952,10.08868718,9.878835815,0.030109387,0.031324389,2024,0,0,Mexico,Mexico,bmw,bmw
2024_bmw_4series,2024,2024,bmw,,,0.32701157737817005,0.13947931126456467,0.000114593,6015,1.0686811816044002,3.792,2.0,2.55,0.6724683544303798,2.8,Car,coupe,ICE,RWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_4seriesm,2024,2024,bmw,,,0.41710664240408496,0.12435476683611306,5.174283308471816e-05,2709,1.0686811816044002,4.019,3.0,3.82,0.9504851953222194,2.6,Car,coupe,ICE,RWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_5series,2024,2024,bmw,,,0.40081104555066244,0.11872923594455857,0.000250099,13103,1.1744499248352,4.158,2.0,2.55,0.6132756132756132,3.0,Car,sedan,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_7series,2024,2024,bmw,,,0.6886815975877849,0.08293891124789728,0.000104743,5498,1.2717263074984002,4.855,3.0,3.75,0.772399588053553,2.7,Car,sedan,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_8series,2024,2024,bmw,,,0.6468820047340285,0.08717315372660993,2.5330343452684373e-05,1317,1.1166610396447998,4.168,3.0,3.35,0.8037428023032629,2.4,Car,convertible,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_8seriesm,2024,2024,bmw,,,0.7400325239558828,0.07852466442033511,2.3310645806608025e-05,1221,1.1166610396447998,4.691,4.4,5.23,1.1149008740140696,1.9,Car,convertible,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_i4ev,2024,2024,bmw,,,0.375679451355837,0.1321813249399579,0.000375692,19683,1.068166598304,4.665,0.0,3.35,0.7181136120042872,10.9,Car,sedan,Electric,RWD,1,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_i5ev,2024,2024,bmw,,,0.513120533769847,0.09982629429804585,0.000131105,6864,1.1744499248352,5.0815,0.0,4.64,0.9131162058447309,9.8,Car,sedan,Electric,AWD,1,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_i7ev,2024,2024,bmw,,,0.8727593029340578,0.06987982723555654,6.270598811074418e-05,3253,1.2717263074984002,5.917,0.0,5.36,0.9058644583403752,9.0,Car,sedan,Electric,AWD,1,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_ixev,2024,2024,bmw,,,0.6948381890932123,0.07380889891128171,0.000170775,8964,1.18895825724,5.744,0.0,5.63,0.9801532033426184,8.15,SUV,suv,Electric,AWD,1,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_m2,2024,2024,bmw,,,0.41822325910662483,0.12409445345683719,6.0586292559884093e-05,3172,1.0191957681048,3.814,3.0,4.53,1.1877294179339275,1.9,Car,coupe,ICE,RWD,0,0,2468.405,0,0.551148061,0.556280952,10.08868718,9.878835815,0.030109387,0.031324389,2024,0,0,Mexico,Mexico,bmw,bmw
2024_bmw_m3,2024,2024,bmw,,,0.5444862085710164,0.10137460341285093,6.688134918066034e-05,3504,1.0689402093656,3.89,3.0,5.03,1.2930591259640103,1.9,Car,sedan,ICE,RWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_m4,2024,2024,bmw,,,0.5594789467543748,0.09909685341358786,4.567553327320781e-05,2393,1.0755061811676,3.88,3.0,5.03,1.2963917525773196,1.9,Car,coupe,ICE,RWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_x1,2024,2024,bmw,,,0.29080499577529445,0.14841186686660665,0.000281214,14761,1.0194749347536,3.77,2.0,2.765,0.73342175066313,2.7,SUV,suv,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_x2,2024,2024,bmw,,,0.3018518431864427,0.14445447457246188,3.598764676873035e-05,1889,1.0309749340176,3.8215,2.0,2.765,0.7235378777966768,2.7,SUV,suv,ICE,AWD,0,0,7595.452,0,0.771785981,0.785239984,0.713045,0.726221,0.835366072,0.84905536,2024,0,0,Germany,Germany,bmw,bmw
2024_bmw_x3,2024,2024,bmw,,,0.31813995048550936,0.13885651015525657,0.001116131,58586,1.0869985415432,4.149,2.0,2.48,0.5977343938298385,2.4,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2024,0,0,United States,South Carolina,bmw,bmw
2024_bmw_x4,2024,2024,bmw,,,0.4489632859499057,0.10502908593690415,0.000133282,6996,1.0963540965,4.403,3.0,3.82,0.8675902793549853,2.3,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2024,0,0,United States,South Carolina,bmw,bmw
2024_bmw_x5,2024,2024,bmw,,,0.4566105187756419,0.10461809819193443,0.000471459,24747,1.1773374246504,4.998,3.0,3.75,0.7503001200480192,2.5,SUV,suv,ICE,AWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2024,0,0,United States,South Carolina,bmw,bmw
