product_ids,market_ids,firm_ids,prices,shares,costs,markups,sales,size,weight,hp,mpg,vehicle_type,engine_type,plant_country
2024_bmw_x1,2024,bmw,0.341485496,0.000281214,0.2953767523489569,0.13502401690518193,14761,1.019474935,3.77,2.765,2.7,SUV,ICE,Germany
2024_bmw_x2,2024,bmw,0.35281797895629174,3.598764676873035e-05,0.306230577,0.13204373097957728,1889,1.030974934,3.8215,2.765,2.7,SUV,ICE,Germany
2024_bmw_x3,2024,bmw,0.3694389544103355,0.001116131,0.32192243179351165,0.12861806273966245,58586,1.086998542,4.149,2.48,2.4,SUV,ICE,United States
2024_bmw_x4,2024,bmw,0.5016512591584106,0.000133282,0.45059413494102046,0.10177812431497832,6996,1.096354097,4.403,3.82,2.3,SUV,ICE,United States
2024_bmw_x5,2024,bmw,0.5099617468854325,0.000471459,0.4583750404054213,0.10115799232996313,24747,1.177337425,4.998,3.75,2.5,SUV,ICE,United States
2024_bmw_x5hybrid,2024,bmw,0.5477366910991681,5.641049342626287e-05,0.4983069072134056,0.090243697,2961,1.177337425,5.573,4.83,3.5,SUV,Hybrid,United States
2024_bmw_x6,2024,bmw,0.707146956,5.8734735303332806e-05,0.6515599037763309,0.078607497,3083,1.178269369,5.3,5.23,1.9,SUV,ICE,United States
2024_bmw_x7,2024,bmw,0.8212272872066149,0.000252333,0.763398883,0.070417051,13245,1.234324921,5.895,5.23,1.8,SUV,ICE,United States
2024_bmw_z4,2024,bmw,0.4529215811226915,1.9595786985406023e-05,0.40581132560569627,0.10401415494536473,1024,0.944777023,3.4285,3.185,2.7,Car,ICE,Austria
2024_buick_enclave,2024,buick,0.38681542874865393,0.000342826,0.34312365320275434,0.11295251507222004,17995,1.2700443631615999,4.469,3.1,2.1,SUV,ICE,United States
2024_buick_encoregx,2024,buick,0.19794070767997524,0.000858331,0.15805848663496075,0.2014856949460588,45054,0.8488666123392001,3.043,1.55,3,SUV,ICE,Korea
2024_buick_envision,2024,buick,0.2901115715614905,0.000372371,0.24821558745961664,0.14441335061670849,19496,0.9401436898307999,3.964,2.28,2.5,SUV,ICE,China
2024_buick_envista,2024,buick,0.1820752311102062,0.000735623,0.14110612160710678,0.22501198682154472,38613,0.906659664,3.06,1.37,3,Car,ICE,Korea
2024_cadillac_ct4,2024,cadillac,0.2983842843442986,7.697710738376215e-05,0.25556875604280044,0.14349123110014173,4018,1.0100999353536002,3.468,2.37,2.5,Car,ICE,United States
2024_cadillac_ct4v,2024,cadillac,0.46459403888473577,1.5633946051436556e-05,0.41488425045801386,0.10699618218531372,816,1.0122582685488002,3.86,4.72,1.9,Car,ICE,United States
2024_cadillac_ct5,2024,cadillac,0.32407124640963886,0.000120486,0.28061267732801864,0.1341018975397986,6311,1.080704098,3.685,2.37,2.5,Car,ICE,United States
2024_cadillac_ct5v,2024,cadillac,0.7063536818526445,6.195438183796246e-05,0.649036269,0.081145486,3252,1.086838125,4.123,6.68,1.6,Car,ICE,United States
2024_cadillac_escalade,2024,cadillac,0.7267521517280618,0.000612304,0.6710852835163065,0.076596771,32140,1.193408951,5.635,2.77,2.2,SUV,ICE,United States
2024_cadillac_lyriqev,2024,cadillac,0.4955694931399991,0.000544444,0.4448011701801773,0.10244440721753566,28578,1.187029785,5.577,3.4,8.8,SUV,Electric,United States
2024_cadillac_xt4,2024,cadillac,0.31349426202979286,0.000348274,0.2701505613911297,0.13825994886804022,18281,1.0489686828659999,3.708,2.35,2.6,Car,ICE,United States
2024_cadillac_xt5,2024,cadillac,0.3792226649616931,0.000381557,0.3325663283616622,0.12303150869092656,20028,0.9861832702176001,4.127,2.35,2.3,SUV,ICE,United States
2024_cadillac_xt6,2024,cadillac,0.41548661140687937,0.00029516,0.3676008310611557,0.11525228257916086,15493,1.0655589595819999,4.565,3.1,2.1,SUV,ICE,United States
2024_chevrolet_blazer,2024,chevrolet,0.31730953139538015,0.000802949,0.27156975600342936,0.14414875970100385,42147,1.022133962,4.079,2.28,2.4,SUV,ICE,Mexico
2024_chevrolet_blazerev,2024,chevrolet,0.40192540643414826,0.000392111,0.3526611820061467,0.12257056568050752,20582,1.154534648,5.337,2.88,9.6,SUV,Electric,Mexico
2024_chevrolet_camaro,2024,chevrolet,0.31957602804820434,0.000137816,0.26981365417057745,0.15571372540533862,7234,0.9768061874844001,3.695,4.55,2,Car,ICE,United States
2024_chevrolet_colorado,2024,chevrolet,0.2478036340421064,0.001565053,0.19808102045086048,0.2006532865567142,82150,1.249588809,4.48,3.1,2,Truck,ICE,United States
2024_chevrolet_corvette,2024,chevrolet,0.6576617787611392,0.000540081,0.5964963198296636,0.09300443,28349,0.9634047994532001,3.637,4.9,1.9,Car,ICE,United States
2024_chevrolet_corvettehybrid,2024,chevrolet,0.8454032515034058,1.7704789006192458e-05,0.7857046862915079,0.07061549,913,1.0217096568328001,3.943,4.95,1.9,Car,Hybrid,United States
2024_chevrolet_equinox,2024,chevrolet,0.2247609180717276,0.002755084,0.18144911858764565,0.19270164873708126,144615,0.9231291075863999,3.35,1.75,2.8,SUV,ICE,Mexico
2024_chevrolet_express,2024,chevrolet,0.30786579534194625,0.000421697,0.25800278952320305,0.1619634482725189,22135,1.3613165795423998,5.2455,4.01,1.2,Van,ICE,United States
2024_chevrolet_malibu,2024,chevrolet,0.1930299649321896,0.001622626,0.14953570688758772,0.22532386647783512,85172,0.984486048,3.104,1.63,3.1,Car,ICE,United States
2024_chevrolet_silverado,2024,chevrolet,0.3958814153599505,0.008765173,0.3419055695745101,0.13634346976445824,460086,1.361227691,6.203,4.01,1.9,Truck,ICE,United States
2024_chevrolet_silveradoev,2024,chevrolet,0.5885714057942165,0.000128095,0.5205534889537548,0.11556442628856323,6664,1.520006153,8.532,5.1,6.7,Truck,Electric,United States
2024_chevrolet_suburban,2024,chevrolet,0.5235607268023773,0.000710951,0.472670407,0.097200414,37318,1.27112978,5.824,3.55,1.7,SUV,ICE,United States
2024_chevrolet_tahoe,2024,chevrolet,0.4857857825886416,0.001618339,0.4360864294420778,0.10230713810051675,84947,1.185187424,5.654,3.55,1.7,SUV,ICE,United States
2024_chevrolet_trailblazer,2024,chevrolet,0.18963021995295337,0.00124888,0.14715479269886503,0.22399081361940285,65554,0.860333278,3.095,1.55,3.1,SUV,ICE,Korea
2024_chevrolet_traverse,2024,chevrolet,0.3101322919947704,0.001205443,0.266890818,0.1394291241957272,63274,1.2483020034420003,4.6485,3.28,2.2,SUV,ICE,United States
2024_chevrolet_traverselimited,2024,chevrolet,0.30779024545351874,0.000134139,0.2645237086717942,0.1405715009518017,7041,1.266856863,4.31,3.1,2.1,SUV,ICE,United States
2024_chevrolet_trax,2024,chevrolet,0.16772075230898667,0.001982216,0.1245472498340916,0.2574130027473159,104047,0.8892791097528001,3.062,1.37,3,Car,ICE,Korea
2024_chrysler_pacifica,2024,chrysler,0.3527235415957574,0.001105348,0.3037946436478838,0.13871741513626876,58020,1.282549918,4.521,2.87,2.2,Van,ICE,Canada
2024_chrysler_pacificahybrid,2024,chrysler,0.4060806502976592,0.000235968,0.3556985933812363,0.12406909041219419,12386,1.282549918,5.01,2.6,3,Van,Hybrid,Canada
2024_chrysler_voyager,2024,chrysler,0.28659850174961304,0.000150885,0.23941637614261813,0.1646279562487581,7920,1.2794110292288001,4.33,2.87,2.2,Van,ICE,Canada
2024_dodge_chargerev,2024,dodge,0.48272601210732896,9.441660406744294e-05,0.4234188967011545,0.12285875200151457,155,1.14490826,5.838,5.83,7.85,Car,Electric,Canada
2024_dodge_durango,2024,dodge,0.3903662735047451,0.000817943,0.34737579843184707,0.11012855871724142,42934,1.1922499236960002,4.99,3.6,1.7,SUV,ICE,United States
2024_dodge_hornet,2024,dodge,0.2572284826234335,0.000143426,0.21649628532803356,0.15835026074864872,7503,1.015319379,3.715,2.68,2.4,Car,ICE,Italy
2024_dodge_hornethybrid,2024,dodge,0.3127765380897319,0.000271193,0.2680884185686528,0.14287554876721156,14235,1.015319379,4.14,2.88,2.9,Car,Hybrid,Italy
2024_ford_bronco,2024,ford,0.37378307299491514,0.001427866,0.3272016677069907,0.1246214948009647,74949,1.133769372,4.587,3.15,1.7,SUV,ICE,United States
2024_ford_broncosport,2024,ford,0.24463053872815263,0.001939904,0.20116135672617194,0.17769319492153068,101826,0.9858291035736001,3.457,1.81,2.6,SUV,ICE,Mexico
2024_ford_edge,2024,ford,0.31498637232623544,0.001424722,0.2695420739856711,0.1442738554209485,74784,1.124933261,4.126,2.5,2.3,SUV,ICE,Canada
2024_ford_escape,2024,ford,0.23479016576047446,0.001700659,0.1917342532364974,0.1833803915275623,89268,1.077133264,3.451,1.8,2.8,SUV,ICE,United States
2024_ford_escapehybrid,2024,ford,0.28040341089856036,0.00024355,0.23892471464136922,0.14792507738857946,12784,1.077133264,3.684,1.92,3.9,SUV,Hybrid,United States
2024_ford_eseries,2024,ford,0.279307938,0.000105562,0.22990643698685248,0.17687109420803898,5541,1.6930422527564002,5.1185,3.25,1.2,Van,ICE,United States
2024_ford_expedition,2024,ford,0.5402950270890622,0.001256653,0.48854966620931317,0.095772417,65962,1.362083246,5.5785,3.8,1.8,SUV,ICE,United States
2024_ford_explorer,2024,ford,0.33495043034319477,0.001477113,0.2895078041915825,0.13566970523086394,77534,1.2328360322096001,4.437,3,2.1,SUV,ICE,United States
2024_ford_f150,2024,ford,0.37918489001747935,0.003864243,0.3275415522635475,0.13619566368151237,202835,1.5398394847835999,4.895,4,2,Truck,ICE,United States
2024_ford_f150ev,2024,ford,0.5137014663625923,0.000225128,0.43774974723607746,0.14785186358199898,11817,1.551333234,6.884,5.8,7,Truck,Electric,United States
2024_ford_f150hybrid,2024,ford,0.49481399425572437,0.001009007,0.4385075032329928,0.11379324690973038,52963,1.5398394847835999,5.096,4.3,2,Truck,Hybrid,United States
2024_ford_f250,2024,ford,0.39112177238901985,0.002392293,0.3394171795375652,0.13219563957188235,125572,1.8385415489999999,6.48,4.75,1.4,Truck,ICE,United States
2024_ford_maverick,2024,ford,0.19960280522537963,0.001150404,0.14961774815537837,0.25042261812683997,60385,1.161449578,3.609,2.5,2.55,Truck,ICE,Mexico
2024_ford_maverickhybrid,2024,ford,0.1901590691719457,0.001250442,0.12886978596011872,0.3223053387814386,65636,1.157982565,3.525,1.91,3.15,Truck,Hybrid,Mexico
2024_ford_mustang,2024,ford,0.3207848262630439,0.000849777,0.27059272789288685,0.15646656032601575,44605,1.0772124310584001,3.741,4.8,1.9,Car,ICE,United States
2024_ford_mustangmacheev,2024,ford,0.3323817341366607,0.00044534,0.2849007428112659,0.14285078405022328,23376,1.066916598,4.587,2.9,9.9,SUV,Electric,Mexico
2024_ford_ranger,2024,ford,0.29951753267071063,0.000745643,0.24728294237369508,0.1743957685256516,39139,1.267987419,4.415,2.7,2.2,Truck,ICE,United States
2024_ford_transit,2024,ford,0.3931238444323478,0.001699002,0.3392064507236373,0.1371511661587576,89181,1.607099897,5.254,3.1,1.4,Van,ICE,United States
2024_genesis_g70,2024,genesis,0.32939751354377567,0.000101234,0.2879171162875761,0.12592808248592616,5241,0.9322443847808001,3.865,3,2.35,Car,ICE,Korea
2024_genesis_g80,2024,genesis,0.4109913930454448,6.159699892670872e-05,0.36669787632405143,0.10777237059194492,3212,1.035406878,4.112,3,2.5,Car,ICE,Korea
2024_genesis_g90,2024,genesis,0.7128131973131934,2.0792695154935856e-05,0.6595845760459096,0.074674012,1063,1.096194374,4.9885,3.92,2.1,Car,ICE,Korea
2024_genesis_gv60ev,2024,genesis,0.45745457442833976,4.492477403016857e-05,0.40982501458225923,0.10411866556499305,2269,0.9186332745408001,4.696,3.14,10,SUV,Electric,Korea
2024_genesis_gv70,2024,genesis,0.43630060566864776,0.00023702,0.39011449804009324,0.10585845407611227,12415,0.969244382,4.453,3.75,2,SUV,ICE,United States
2024_genesis_gv80,2024,genesis,0.4899410264521525,0.000246332,0.4419334027129689,0.097986535,12930,1.051920766,4.907,3.75,2,SUV,ICE,Korea
2024_gmc_acadia,2024,gmc,0.357350972,0.000545873,0.31398766559878816,0.12134654731362068,28653,1.2452499203040002,4.599,3.28,2.3,SUV,ICE,United States
2024_gmc_canyon,2024,gmc,0.3108877908790451,0.000595882,0.26533462825997123,0.14652605845430877,31278,1.249588809,4.65,3.1,1.9,Truck,ICE,United States
2024_gmc_savana,2024,gmc,0.3074880458998089,0.000287196,0.26049310035593776,0.15283503268020976,15075,1.3613165795423998,5.23,4.01,1.2,Van,ICE,United States
2024_gmc_sierra,2024,gmc,0.41023589416117007,0.005162313,0.36268159117625537,0.11591941042153654,270971,1.3617915795120001,5.16,4.01,1.8,Truck,ICE,United States
2024_gmc_sierraev,2024,gmc,0.7366114121678469,2.0389218856341196e-05,0.6785406965932471,0.078834939,1058,1.5511374007272003,9.1,7.54,6.4,Truck,Electric,United States
2024_gmc_terrain,2024,gmc,0.24704813515783172,0.00150428,0.20541527899657402,0.1685212322475525,78960,0.9165638302288002,3.576,1.75,2.5,SUV,ICE,Mexico
2024_gmc_yukon,2024,gmc,0.49031877589428985,0.000841433,0.44271604019233873,0.09708528,44167,1.181249924,5.677,3.55,1.7,SUV,ICE,United States
2024_gmc_yukonxl,2024,gmc,0.5129837424225313,0.000536995,0.46465773660572723,0.094205726,28187,1.266749919,5.841,3.55,1.7,SUV,ICE,United States
2024_honda_accord,2024,honda,0.21835806502749944,0.001394412,0.17319447077340483,0.2068327279251482,73193,0.996167297,3.2595,1.92,3.2,Car,ICE,United States
2024_honda_accordhybrid,2024,honda,0.2609493146284865,0.001371931,0.21414995945426452,0.1793427020141831,72013,0.996167297,3.477,2.04,4.4,Car,Hybrid,United States
2024_honda_civic,2024,honda,0.2036069493120356,0.003305282,0.1586986120614572,0.2205638727082671,173495,0.9059443864640001,2.954,1.8,3.3,Car,ICE,United States
2024_honda_crv,2024,honda,0.24183519285633615,0.0020717,0.19879770528128105,0.17796205368927348,108744,0.94324994,3.525,1.9,3,SUV,ICE,Canada
2024_honda_crvhybrid,2024,honda,0.2799123366237818,0.001917957,0.23722974371057837,0.15248557254756254,100674,0.94324994,3.869,2.04,3.7,SUV,Hybrid,United States
2024_honda_hrv,2024,honda,0.20889544150195863,0.001647602,0.16388503334832488,0.2154685991709959,86483,0.9039943865888002,3.219,1.58,2.8,Car,ICE,Mexico
2024_honda_odyssey,2024,honda,0.31568520879418954,0.001119008,0.2673821702105571,0.1530101418692807,58737,1.118624928,4.5305,2.8,2.2,Van,ICE,United States
2024_honda_passport,2024,honda,0.33619700350224807,0.000429947,0.29195278023220916,0.13160207500107315,22568,1.0321707672743998,4.236,2.8,2.1,SUV,ICE,United States
2024_honda_pilot,2024,honda,0.3225980235853032,0.000891785,0.2791460365800255,0.13469390333629205,46810,1.089732569,4.418,2.85,2.1,SUV,ICE,United States
2024_honda_prologueev,2024,honda,0.3856821804222419,0.000511314,0.33561697184703665,0.12980949371421371,26839,1.043999933,5.0695,2.5,9.9,SUV,Electric,Mexico
2024_honda_ridgeline,2024,honda,0.3216914249241735,0.000574374,0.27942473693851977,0.13138891717619303,30149,1.1473415932367999,4.48,2.8,2.1,Truck,ICE,United States
2024_hyundai_elantra,2024,hyundai,0.178108862,0.001749621,0.13525807146179386,0.24058763855178478,91838,0.919221469,2.725,1.47,3.6,Car,ICE,Korea
2024_hyundai_elantrahybrid,2024,hyundai,0.21040643927050806,0.00022006,0.16478369331932685,0.21683151004958806,11551,0.9257124407544002,3.017,1.39,5.2,Car,Hybrid,Korea
2024_hyundai_elantran,2024,hyundai,0.2602693656326392,3.099758594790426e-05,0.2183028321268096,0.16124269332973995,1616,0.919221469,3.241,2.76,2.35,Car,ICE,Korea
2024_hyundai_ioniq5ev,2024,hyundai,0.3728386993895717,0.00077984,0.31737288433971816,0.14876624969635574,40934,0.9429166063200002,4.414,2.25,11,Car,Electric,Korea
2024_hyundai_ioniq6ev,2024,hyundai,0.3418632451343084,0.000189102,0.2875869886436233,0.15876598980203757,9926,0.981527715,4.222,2.25,12.1,Car,Electric,Korea
2024_hyundai_kona,2024,hyundai,0.20474019763844767,0.00116294,0.1618352262503422,0.2095581223569575,61043,0.8553103619267999,3.241,1.47,2.8,SUV,ICE,Korea
2024_hyundai_konaev,2024,hyundai,0.27707921580775163,7.815533607510935e-05,0.2305441158093059,0.16794872131706048,4080,0.8563089729740001,3.759,2.01,11.6,SUV,Electric,Korea
2024_hyundai_palisade,2024,hyundai,0.3142875358582814,0.001589629,0.2715109991822145,0.13610637329046246,83440,1.0627263208743998,4.28,2.91,2.15,SUV,ICE,Korea
2024_hyundai_santacruz,2024,hyundai,0.23533790245157366,0.000532594,0.19438814752167993,0.1740040788300988,27956,1.019270768,3.928,1.91,2.3,Truck,ICE,United States
2024_hyundai_santafe,2024,hyundai,0.29785543512530627,0.001013617,0.255403079,0.14252671265071193,53205,0.9879832701024001,4.4145,2.77,2.35,SUV,ICE,United States
2024_hyundai_santafehybrid,2024,hyundai,0.33128626075446244,0.000303866,0.28761271886835765,0.13183022376673223,15950,0.9879832701024001,4.431,2.31,3.45,SUV,Hybrid,United States
2024_hyundai_sonata,2024,hyundai,0.20776219317554656,0.000656389,0.16512304711277992,0.20523053502202457,34454,0.9805749372432001,3.192,1.91,2.9,Car,ICE,Korea
2024_hyundai_sonatahybrid,2024,hyundai,0.256869621,0.000181367,0.2121178608221874,0.17421974508850022,9520,0.98260827,3.472,1.92,4.7,Car,Hybrid,Korea
2024_hyundai_tucson,2024,hyundai,0.23533790245157366,0.001879512,0.19265314825299212,0.1813764538305296,98656,0.9292235516408002,3.481,1.87,2.8,SUV,ICE,United States
2024_hyundai_tucsonhybrid,2024,hyundai,0.29256694293538327,0.00096557,0.25035115521417933,0.14429445547622163,50683,0.9292235516408002,3.837,2.26,3.7,SUV,Hybrid,Korea
2024_hyundai_venue,2024,hyundai,0.16545425565616254,0.000434767,0.1223506776075784,0.26051658736514766,22821,0.7700881451588001,2.612,1.21,3.1,Car,ICE,Korea
2024_infiniti_q50,2024,infiniti,0.36830570608392343,8.494065521987058e-05,0.32557855297711613,0.11601002211209659,4404,0.945366606,3.855,3,2.2,Car,ICE,Japan
2024_infiniti_qx50,2024,infiniti,0.36075071724117624,0.000158955,0.31758811855157143,0.11964660533370151,8271,1.091525625,3.998,2.68,2.55,Car,ICE,Mexico
2024_infiniti_qx55,2024,infiniti,0.41627988523536785,3.4412366102500314e-05,0.3717472626967184,0.10697759876980457,1726,1.10098118,4.109,2.68,2.5,Car,ICE,Mexico
2024_infiniti_qx60,2024,infiniti,0.4359228562265104,0.000391389,0.38945676434190635,0.1065924652054944,20457,1.1836943686880002,4.468,2.95,2.3,SUV,ICE,United States
2024_infiniti_qx80,2024,infiniti,0.5915556263871016,0.000115019,0.5407396213031692,0.085902327,6022,1.166317981,5.838,4,1.6,SUV,ICE,Japan
2024_jaguar_fpace,2024,jaguar,0.5024067580426852,6.405177451365268e-05,0.4562742223665048,0.091823079,3355,1.111016596,4.305,3.95,2.1,SUV,ICE,Great Britain
2024_jaguar_ftype,2024,jaguar,0.6791934969629685,1.458563974798951e-05,0.6305783725874001,0.071577724,755,0.982666604,3.92,4.44,1.8,Car,ICE,Great Britain
2024_jaguar_ipaceev,2024,jaguar,0.5439591966777946,6.296318892229303e-05,0.49443509595072754,0.091043779,3106,1.0776429865864001,4.784,3.94,8.5,SUV,Electric,Austria
2024_jaguar_xf,2024,jaguar,0.39021517372789016,1.987392260807982e-05,0.3485287810691484,0.10682924567103312,1032,1.105909651,3.75,2.71,2.5,Car,ICE,Great Britain
2024_jeep_compass,2024,jeep,0.2549430984985025,0.001523541,0.2124108733414703,0.16683026686161512,79971,0.9633332716799999,3.62,2,2.7,SUV,ICE,Mexico
2024_jeep_gladiator,2024,jeep,0.33993672297940786,0.00039495,0.2976881309009357,0.1242836952365144,20731,1.117249928,4.78,2.85,1.9,Truck,ICE,United States
2024_jeep_grandcherokee,2024,jeep,0.3372547019402326,0.003191375,0.292060528,0.1340060615101781,167516,1.1368124272440001,4.365,2.93,2.2,SUV,ICE,United States
2024_jeep_grandcherokeehybrid,2024,jeep,0.5098106471085775,0.000568887,0.45699038667459746,0.10360760555620678,29861,1.1368124272440001,5.484,3.75,2.3,SUV,Hybrid,United States
2024_jeep_grandwagoneer,2024,jeep,0.789043035,0.000172318,0.7331362256659134,0.070853942,9045,1.401513799,6.412,5.1,1.7,SUV,ICE,United States
2024_jeep_wagoneer,2024,jeep,0.533608862,0.00076799,0.48269430741765473,0.095415497,40312,1.401513799,5.9705,4.2,1.95,SUV,ICE,United States
2024_jeep_wagoneersev,2024,jeep,0.5303602167608498,9.441660406744294e-05,0.47386134946327285,0.10652923336264003,155,1.116988817,5.667,6,9.7,SUV,Electric,Mexico
2024_jeep_wrangler,2024,jeep,0.3323817341366607,0.001537181,0.28731652468305136,0.13558268949604957,80687,0.9668582714544002,4.285,2.7,2,SUV,ICE,United States
2024_jeep_wranglerhybrid,2024,jeep,0.45628355115771396,0.001092394,0.40542341665927484,0.11146607053748343,57340,0.9668582714544002,5.075,3.75,2,SUV,Hybrid,United States
2024_kia_carnival,2024,kia,0.26895760280179837,0.000546749,0.22449164101796243,0.16532703043387856,28699,1.2574721417439998,4.513,2.9,2.2,Van,ICE,Korea
2024_kia_ev6ev,2024,kia,0.3722720752263657,0.000365382,0.31833935601007923,0.14487446898479248,19179,0.9470971616080002,4.255,2.25,11.7,Car,Electric,Korea
2024_kia_ev9ev,2024,kia,0.4650095632710869,0.000398055,0.4137447116721618,0.11024472537361382,20894,1.0667971539471999,5.5005,2.97,8.55,SUV,Electric,Korea
2024_kia_forte,2024,kia,0.1623567102306362,0.002125919,0.12023146758352066,0.25946105083845583,111590,0.8995436924292001,2.769,1.47,3.2,Car,ICE,Mexico
2024_kia_k5,2024,kia,0.21070863882421792,0.000234787,0.16762303987707078,0.20447950870723897,12324,0.981591604,3.228,1.8,3.1,Car,ICE,United States
2024_kia_niroev,2024,kia,0.3180650302796549,0.000228651,0.2650868083034418,0.16656412032983517,11954,0.867583278,3.721,2.01,11.3,Car,Electric,Korea
2024_kia_nirohybrid,2024,kia,0.2454615875008548,0.000288644,0.19896354965643803,0.18943101573583218,15151,0.867583278,3.071,1.39,4.9,Car,Hybrid,Korea
2024_kia_seltos,2024,kia,0.19824290723368515,0.000881726,0.15613256772761586,0.2124178871954818,46282,0.849815223,3.108,1.46,2.9,SUV,ICE,Korea
2024_kia_sorento,2024,kia,0.30099075549504634,0.000884774,0.2587175809096405,0.14044675397381626,46442,0.9853860480464001,4.012,2.81,2.3,SUV,ICE,United States
2024_kia_sorentohybrid,2024,kia,0.310056742,9.392223322913745e-05,0.26773639864799165,0.13649225354963027,4930,0.9838277148128001,4.1975,2.27,3.4,SUV,Hybrid,Korea
2024_kia_soul,2024,kia,0.1714226968419328,0.000683003,0.1289341716204759,0.24785822416873501,35851,0.8133805034992001,2.888,1.47,3,Car,ICE,Korea
2024_kia_sportage,2024,kia,0.23412910423673408,0.001591553,0.19189966886838727,0.18036815843983034,83541,0.935340218,3.481,1.87,2.65,SUV,ICE,United States
2024_kia_sportagehybrid,2024,kia,0.2832365317145905,0.000531223,0.24194625209713877,0.14578020486092802,27884,0.935340218,3.754,2.27,3.8,SUV,Hybrid,Korea
2024_kia_telluride,2024,kia,0.3474539368779413,0.001827978,0.3034361996635121,0.1266865404086424,95951,1.070643681,4.301,2.91,2,SUV,ICE,United States
2024_landrover_defender,2024,landrover,0.598355116,0.000414572,0.5484631978741384,0.083381786,21761,1.1369964550100002,5.24,3.95,1.8,SUV,ICE,Slovakia
2024_landrover_discovery,2024,landrover,0.4842747848200921,5.112833275719065e-05,0.43678179930741035,0.098070325,2676,1.1841485353256003,4.845,2.96,2.1,SUV,ICE,Slovakia
2024_landrover_discoverysport,2024,landrover,0.38530443098010453,3.145052249059848e-05,0.34060286228330233,0.11601623314607143,1640,1.0759443755840001,4.035,2.46,2,SUV,ICE,Great Britain
2024_landrover_rangeroverevoque,2024,landrover,0.3958814153599505,6.973523368119624e-05,0.35072911115652466,0.11405512472054696,3638,0.988379798,3.935,2.46,2.2,SUV,ICE,Great Britain
2024_landrover_rangerovervelar,2024,landrover,0.4804972903987185,5.819070304548833e-05,0.4329496990234497,0.098954963,3048,1.108475624,4.13,2.47,2.3,SUV,ICE,Great Britain
2024_lexus_es,2024,lexus,0.3522513547930857,0.00033227,0.30627220727273546,0.13052937027696784,17396,0.9985457694263999,3.69,3.02,2.6,Car,ICE,United States
2024_lexus_eshybrid,2024,lexus,0.3613173414043823,0.000237822,0.3119844780120673,0.13653610756839438,12457,0.9985457694263999,3.73,2.15,4.4,Car,Hybrid,United States
2024_lexus_gx,2024,lexus,0.5129837424225313,0.000450065,0.45907484416771227,0.10508890203856731,23624,1.067624932,5.675,3.49,1.7,SUV,ICE,Japan
2024_lexus_is,2024,lexus,0.3268288173372416,0.000349913,0.28090245502724553,0.14052115319625105,18367,0.93214994,3.748,2.6,2.3,Car,ICE,Japan
2024_lexus_lc,2024,lexus,0.7437886515684567,2.743198134422126e-05,0.6870065344467711,0.076341736,1426,0.9838499370336001,4.34,4.71,1.8,Car,ICE,Japan
2024_lexus_ls,2024,lexus,0.6239287535782732,3.1777826477718726e-05,0.569138373,0.087815123,1653,1.070574931,4.883,4.16,2.15,Car,ICE,Japan
2024_lexus_lx,2024,lexus,0.8066839336843267,0.0001155,0.7487536990792395,0.071812803,6047,1.09021868,5.665,4.09,1.9,SUV,ICE,Japan
2024_lexus_nx,2024,lexus,0.32648884283931795,0.000331414,0.2798748251804375,0.14277369252039535,17396,0.935340218,3.79,2.03,2.8,Car,ICE,Japan
2024_lexus_nxhybrid,2024,lexus,0.3747652215444722,0.000299808,0.32516106259550615,0.1323606249921985,15737,0.935340218,4.08,2.39,3.9,Car,Hybrid,Japan
2024_lexus_rc,2024,lexus,0.3667569333711603,2.5248880454303736e-05,0.3197827340100198,0.12807992184186556,1319,1.0354860448399998,3.748,2.6,2.3,Car,ICE,Japan
2024_lexus_rx,2024,lexus,0.39644803952315655,0.001292164,0.34627893182423186,0.1265464895709096,67826,1.0106249353199999,4.155,2.75,2.5,SUV,ICE,Canada
2024_lexus_rxhybrid,2024,lexus,0.43301418552205273,0.000816838,0.379999118,0.12243263376570776,42876,1.0106249353199999,4.455,2.46,3.6,SUV,Hybrid,Canada
2024_lexus_rzev,2024,lexus,0.4434778450692575,0.000142927,0.3931612878548405,0.11345900990061665,7453,0.9801610483807999,4.332,2.01,10.5,Car,Electric,Japan
2024_lexus_tx,2024,lexus,0.43138986292086207,0.000454256,0.3797965693689956,0.11959783478113672,23844,1.104356179,4.575,2.75,2.3,SUV,ICE,United States
2024_lexus_txhybrid,2024,lexus,0.5386707044878716,9.91994053598618e-05,0.4829766421870384,0.1033916673708532,5207,1.106531179,4.97,3.66,2.7,SUV,Hybrid,United States
2024_lexus_uxhybrid,2024,lexus,0.2870895760243916,0.0001046,0.24002726718530693,0.163929006,5466,0.8899166097119999,3.483,1.81,4.2,Car,Hybrid,Japan
2024_lincoln_aviator,2024,lincoln,0.4144478004410016,0.000187025,0.3689046360527236,0.10988878295364787,9817,1.2442408925908002,4.8035,4,2.05,SUV,ICE,United States
2024_lincoln_corsair,2024,lincoln,0.3119454893170297,0.000265676,0.26902125462302834,0.1376017162100316,13893,1.0455693775280002,3.703,2.5,2.5,SUV,ICE,United States
2024_lincoln_corsairhybrid,2024,lincoln,0.40815827222941464,4.197115949279455e-05,0.35982353658468275,0.11842155098491856,2186,1.0531277103776002,4.532,2.66,5.55,SUV,Hybrid,United States
2024_lincoln_nautilus,2024,lincoln,0.4136356391404063,0.00027106,0.3673861595002965,0.11181212464240939,14228,1.1457832600031999,4.349,2.5,2.4,SUV,ICE,China
